Date,"Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС",Цена на арматуру
2018-12-31,265.0,17242.0,17056.0,16899.0,72.0,366.5,88.5,269.0,252.0,340.0,315.0,15405.0,15548.0,345.0,4550.0,22750.0,6750.0,292.5,16535.0,290.0,367.5,342.5,6735.0,4621.0,53.0,36000.0
2019-01-07,255.0,16649.0,16932.0,16848.0,72.0,362.5,88.5,259.0,245.0,340.0,310.0,15305.0,15531.0,345.0,4135.0,22525.0,6425.0,290.0,16513.0,280.0,365.0,340.0,6735.0,4621.0,53.0,36000.0
2019-01-14,255.0,16498.0,17170.0,16937.0,75.0,355.0,88.5,260.0,235.0,335.0,310.0,15356.0,15523.0,337.0,4135.0,22525.0,6425.0,287.5,16568.0,277.0,357.5,340.0,6735.0,4621.0,53.0,35700.0
2019-01-21,270.0,16455.0,16684.0,16858.0,75.0,342.5,88.5,269.0,246.0,330.0,301.0,15243.0,15489.0,325.0,4135.0,22525.0,6425.0,280.0,16496.0,285.0,342.5,337.5,6735.0,4621.0,53.0,35300.0
2019-01-28,270.0,16748.0,16520.0,16927.0,75.0,345.5,88.5,273.0,262.0,325.0,301.0,15266.0,15505.0,325.0,4135.0,22525.0,6425.0,282.5,16529.0,295.0,342.5,337.5,6360.0,4191.0,48.0,34000.0
2019-02-04,291.0,18261.0,16773.0,17458.0,83.0,345.5,91.5,295.0,283.0,315.0,322.0,15912.0,16136.0,325.0,4135.0,22525.0,6425.0,285.0,16787.0,309.0,340.0,340.0,6360.0,4191.0,48.0,33800.0
2019-02-11,305.0,18567.0,16780.0,17817.0,91.0,345.0,100.5,315.0,290.0,330.0,327.0,16196.0,16556.0,330.0,4565.0,22525.0,7175.0,285.0,17406.0,329.0,340.0,345.0,6360.0,4191.0,48.0,34550.0
2019-02-18,303.0,18541.0,16842.0,17948.0,88.0,345.0,100.5,316.0,293.0,335.0,327.0,16600.0,16700.0,332.0,4565.0,22525.0,7175.0,280.0,17699.0,327.0,352.5,345.0,6360.0,4191.0,48.0,36000.0
2019-02-25,295.0,19142.0,16898.0,18686.0,88.0,357.5,100.5,316.0,285.0,335.0,330.0,17442.0,17486.0,343.0,4565.0,22525.0,7175.0,282.5,18291.0,320.0,357.5,350.0,6360.0,4191.0,48.0,37700.0
2019-03-04,285.0,20030.0,17333.0,18848.0,85.0,355.0,97.5,300.0,275.0,335.0,325.0,17967.0,18094.0,345.0,4565.0,22525.0,7175.0,280.0,18852.0,310.0,357.5,347.5,7120.0,4621.0,55.0,40200.0
2019-03-11,293.0,20701.0,18006.0,19328.0,87.0,355.0,95.0,302.0,287.0,347.0,335.0,18920.0,18587.0,345.0,5000.0,23025.0,7760.0,280.0,19808.0,320.0,360.0,347.5,7120.0,4621.0,55.0,40200.0
2019-03-18,295.0,20774.0,18119.0,19902.0,85.0,357.5,94.0,305.0,287.0,347.0,340.0,18915.0,19010.0,350.0,5000.0,23025.0,7760.0,290.0,19902.0,323.0,371.0,355.0,7120.0,4621.0,55.0,39900.0
2019-03-25,295.0,20741.0,18421.0,19600.0,86.0,360.0,94.0,305.0,287.0,347.0,345.0,18922.0,18545.0,345.0,5000.0,23025.0,7760.0,310.0,19961.0,323.0,368.0,362.5,7120.0,4621.0,55.0,39400.0
2019-04-01,292.0,20442.0,18699.0,19208.0,85.0,360.0,93.0,302.0,287.0,347.0,340.0,18494.0,18241.0,355.0,5000.0,23025.0,7760.0,310.0,19560.0,319.0,368.0,355.0,7718.0,5043.0,62.0,39300.0
2019-04-08,287.0,19304.0,18208.0,18445.0,91.0,360.0,93.0,296.0,282.0,347.0,335.0,17493.0,17151.0,350.0,5100.0,22200.0,7805.0,307.5,19078.0,313.0,370.0,347.5,7718.0,5043.0,62.0,39500.0
2019-04-15,280.0,18955.0,17972.0,18201.0,95.0,360.0,99.0,288.0,275.0,347.0,335.0,16886.0,16903.0,355.0,5100.0,22200.0,7805.0,302.5,18488.0,306.0,372.5,347.5,7718.0,5043.0,62.0,39500.0
2019-04-22,287.0,17491.0,17523.0,16985.0,93.0,357.5,98.0,293.0,282.0,335.0,335.0,16234.0,15685.0,350.0,5100.0,22200.0,7805.0,300.0,17751.0,312.0,355.0,352.5,7718.0,5043.0,62.0,39300.0
2019-04-29,285.0,16696.0,17174.0,16652.0,93.0,355.0,98.0,290.0,280.0,330.0,315.0,16141.0,15349.0,350.0,5100.0,22200.0,7805.0,297.5,17602.0,310.0,350.0,350.0,7727.0,5151.0,64.0,39300.0
2019-05-06,275.0,16724.0,16760.0,16530.0,94.0,355.0,99.0,286.0,267.0,330.0,315.0,16132.0,15287.0,337.0,4975.0,21950.0,7890.0,292.5,17360.0,303.0,356.0,347.5,7727.0,5151.0,64.0,39300.0
2019-05-13,265.0,16045.0,16530.0,16116.0,95.0,356.0,102.0,275.0,260.0,330.0,310.0,15699.0,14933.0,337.0,4975.0,21950.0,7890.0,287.5,16972.0,290.0,356.0,345.0,7727.0,5151.0,64.0,40300.0
2019-05-20,269.0,15682.0,16563.0,16074.0,96.0,358.5,108.0,279.0,258.0,330.0,305.0,15236.0,14867.0,335.0,4975.0,21950.0,7890.0,290.0,16812.0,294.0,356.0,352.5,7727.0,5151.0,64.0,40000.0
2019-05-27,285.0,15669.0,16108.0,16044.0,103.0,359.5,108.0,292.0,275.0,330.0,305.0,14890.0,14811.0,337.0,4975.0,21950.0,7890.0,297.5,16438.0,310.0,355.0,355.0,7829.0,5175.0,53.0,40200.0
2019-06-03,280.0,15554.0,15793.0,15921.0,103.0,360.0,109.0,290.0,272.0,330.0,310.0,14391.0,14686.0,335.0,4975.0,21950.0,7890.0,292.5,16118.0,303.0,353.5,350.0,7829.0,5175.0,53.0,40200.0
2019-06-10,282.0,15391.0,15500.0,15636.0,99.0,355.0,110.0,290.0,273.0,330.0,311.0,14449.0,14176.0,333.0,5225.0,21950.0,7425.0,287.5,16094.0,298.0,347.5,345.0,7829.0,5175.0,53.0,40300.0
2019-06-17,270.0,15565.0,15530.0,15632.0,107.0,351.0,117.0,275.0,259.0,320.0,305.0,14449.0,14097.0,327.0,5225.0,21950.0,7425.0,277.5,16051.0,290.0,345.0,337.5,7829.0,5175.0,53.0,41500.0
2019-06-24,256.0,15525.0,15578.0,15636.0,114.0,347.5,123.0,265.0,250.0,315.0,305.0,14821.0,14371.0,327.0,5225.0,21950.0,7425.0,267.5,16142.0,279.0,345.0,337.5,7829.0,5175.0,53.0,40500.0
2019-07-01,260.0,15670.0,15608.0,16431.0,116.0,348.5,125.0,268.0,257.0,315.0,300.0,14991.0,15299.0,332.0,5225.0,21950.0,7425.0,270.0,16404.0,285.0,354.0,340.0,7685.0,5345.0,50.0,40500.0
2019-07-08,274.0,16603.0,15678.0,16626.0,122.0,353.5,130.0,278.0,268.0,315.0,305.0,15294.0,15474.0,335.0,5275.0,21850.0,7410.0,270.0,17049.0,298.0,354.0,345.0,7685.0,5345.0,50.0,40300.0
2019-07-15,270.0,17730.0,15866.0,17132.0,120.0,357.5,127.5,275.0,265.0,315.0,305.0,15883.0,15935.0,345.0,5275.0,21850.0,7410.0,265.0,17411.0,295.0,360.0,345.0,7685.0,5345.0,50.0,39800.0
2019-07-22,269.0,17843.0,15882.0,17509.0,121.0,359.0,128.5,273.0,265.0,320.0,305.0,16238.0,16282.0,345.0,5275.0,21850.0,7410.0,265.0,17571.0,294.0,362.5,350.0,7685.0,5345.0,50.0,39800.0
2019-07-29,269.0,18359.0,15926.0,17591.0,117.0,357.5,124.5,273.0,265.0,320.0,305.0,16254.0,16320.0,345.0,5275.0,21850.0,7410.0,265.0,17543.0,294.0,362.5,350.0,7375.0,5432.0,49.0,40200.0
2019-08-05,270.0,18523.0,15712.0,17521.0,116.0,359.0,124.0,273.0,265.0,345.0,305.0,16227.0,16334.0,345.0,5675.0,21850.0,8170.0,265.0,17583.0,292.0,364.5,355.0,7375.0,5432.0,49.0,40300.0
2019-08-12,268.0,18634.0,15744.0,17370.0,96.0,357.5,106.0,269.0,265.0,340.0,304.0,16074.0,16266.0,342.0,5675.0,21850.0,8170.0,265.0,17545.0,289.0,360.0,355.0,7375.0,5432.0,49.0,39200.0
2019-08-19,260.0,18262.0,15766.0,17177.0,89.0,357.5,100.0,269.0,260.0,340.0,304.0,15747.0,16078.0,342.0,5675.0,21850.0,8170.0,265.0,17508.0,284.0,363.5,352.5,7375.0,5432.0,49.0,38700.0
2019-08-26,250.0,17569.0,15722.0,16854.0,87.0,357.5,98.0,260.0,255.0,335.0,304.0,15613.0,15756.0,340.0,5675.0,21850.0,8170.0,262.5,17437.0,279.0,357.5,347.5,8067.0,5957.0,53.0,38200.0
2019-09-02,242.0,17403.0,15773.0,16883.0,84.0,355.0,95.0,246.0,245.0,330.0,295.0,15599.0,15686.0,335.0,5675.0,21850.0,8170.0,260.0,17344.0,270.0,355.0,345.0,8067.0,5957.0,53.0,37700.0
2019-09-09,225.0,16385.0,15924.0,16311.0,90.0,332.5,97.0,228.0,226.0,315.0,292.0,14776.0,14959.0,325.0,5300.0,21850.0,7050.0,247.5,16472.0,253.0,340.0,330.0,8067.0,5957.0,53.0,36900.0
2019-09-16,213.0,16427.0,15953.0,15958.0,95.0,332.5,97.0,215.0,212.0,310.0,277.0,14739.0,14702.0,320.0,5300.0,21850.0,7050.0,242.5,16391.0,240.0,340.0,327.5,8067.0,5957.0,53.0,36200.0
2019-09-23,205.0,15921.0,15702.0,15813.0,95.0,324.0,100.5,208.0,200.0,305.0,260.0,14498.0,14403.0,315.0,5300.0,21850.0,7050.0,240.0,16172.0,233.0,322.5,325.0,8067.0,5957.0,53.0,35000.0
2019-09-30,199.0,15688.0,15270.0,15198.0,91.0,312.5,102.0,200.0,192.0,285.0,258.0,14144.0,13765.0,300.0,5300.0,21850.0,7050.0,232.5,16068.0,225.0,305.0,310.0,7063.0,5274.0,50.0,34200.0
2019-10-07,199.0,14825.0,14832.0,14905.0,94.0,302.5,105.0,201.0,194.0,280.0,245.0,13578.0,13447.0,300.0,4125.0,20750.0,5275.0,232.5,15566.0,227.0,302.5,310.0,7063.0,5274.0,50.0,33500.0
2019-10-14,207.0,14292.0,14919.0,14432.0,93.0,300.0,104.0,208.0,204.0,275.0,242.0,13267.0,13274.0,280.0,4125.0,20750.0,5275.0,232.5,15105.0,233.0,290.0,300.0,7063.0,5274.0,50.0,33300.0
2019-10-21,216.0,14245.0,14844.0,14326.0,88.0,302.5,99.0,218.0,210.0,280.0,242.0,13033.0,13166.0,280.0,4125.0,20750.0,5275.0,242.5,14668.0,241.0,297.5,302.5,7063.0,5274.0,50.0,33500.0
2019-10-28,225.0,14262.0,14479.0,14252.0,87.0,306.0,99.0,230.0,220.0,285.0,248.0,12908.0,13172.0,285.0,4125.0,20750.0,5275.0,252.5,14573.0,250.0,309.5,305.0,5173.0,4040.0,46.0,33300.0
2019-11-04,230.0,14426.0,12937.0,14110.0,85.0,309.5,99.0,232.0,225.0,285.0,258.0,12181.0,12878.0,290.0,4125.0,20750.0,5275.0,255.0,13581.0,255.0,312.5,309.5,5173.0,4040.0,46.0,33800.0
2019-11-11,238.0,14709.0,13058.0,13839.0,82.0,316.5,98.0,240.0,231.0,290.0,265.0,12469.0,12702.0,298.0,3925.0,20750.0,5200.0,260.0,13494.0,260.0,315.0,312.0,5173.0,4040.0,46.0,33500.0
2019-11-18,240.0,14477.0,12845.0,13893.0,82.0,315.0,101.0,242.0,233.0,290.0,270.0,12563.0,12713.0,302.0,3925.0,20750.0,5200.0,260.0,13513.0,261.0,319.0,312.0,5173.0,4040.0,46.0,32300.0
2019-11-25,239.0,14627.0,12149.0,14167.0,86.0,322.5,103.5,246.0,235.0,300.0,275.0,12840.0,13100.0,305.0,3925.0,20750.0,5200.0,265.0,13559.0,262.0,322.5,320.0,5173.0,4040.0,46.0,32200.0
2019-12-02,245.0,15019.0,12756.0,14373.0,88.0,327.5,103.5,245.0,239.0,305.0,275.0,13215.0,13370.0,306.0,3925.0,20750.0,5200.0,270.0,14161.0,266.0,326.0,325.0,5075.0,3998.0,44.0,31800.0
2019-12-09,260.0,15266.0,13388.0,14614.0,89.0,335.0,103.5,257.0,255.0,310.0,282.0,13679.0,13563.0,308.0,3600.0,20750.0,4600.0,280.0,14638.0,285.0,328.0,333.5,5075.0,3998.0,44.0,31100.0
2019-12-16,272.0,15468.0,13225.0,15274.0,94.0,339.5,107.5,275.0,268.0,310.0,295.0,13801.0,13941.0,315.0,3600.0,20750.0,4600.0,285.0,14791.0,297.0,332.5,335.0,5075.0,3998.0,44.0,30600.0
2019-12-23,275.0,15532.0,13391.0,15385.0,93.0,342.5,107.5,276.0,271.0,310.0,297.0,14168.0,14059.0,320.0,3600.0,20750.0,4600.0,285.0,14749.0,299.0,335.0,335.0,5075.0,3998.0,44.0,31400.0
2019-12-30,277.0,15842.0,13431.0,15907.0,91.0,342.5,107.5,276.0,272.0,320.0,297.0,14352.0,14606.0,320.0,3600.0,20750.0,4600.0,285.0,15224.0,301.0,337.5,335.0,4642.0,3477.0,43.0,32900.0
2020-01-06,276.0,15907.0,13453.0,16047.0,92.0,342.5,108.5,276.0,272.0,320.0,299.0,14417.0,14626.0,320.0,3950.0,19050.0,4850.0,285.0,15438.0,301.0,340.0,335.0,4642.0,3477.0,43.0,32900.0
2020-01-13,275.0,16361.0,14164.0,16626.0,94.0,338.0,109.5,275.0,270.0,320.0,299.0,14506.0,15066.0,320.0,3950.0,19050.0,4850.0,282.5,15620.0,299.0,340.0,332.5,4642.0,3477.0,43.0,33400.0
2020-01-20,270.0,16475.0,14035.0,16876.0,95.0,338.0,113.0,271.0,265.0,325.0,299.0,14711.0,15470.0,328.0,3950.0,19050.0,4850.0,287.5,15893.0,295.0,349.0,330.0,4642.0,3477.0,43.0,32500.0
2020-01-27,257.0,16693.0,13893.0,16845.0,94.0,337.5,116.0,260.0,250.0,325.0,289.0,14916.0,15556.0,322.0,3950.0,19050.0,4850.0,282.5,16421.0,280.0,346.5,327.5,4875.0,3766.0,46.0,32890.0
2020-02-03,248.0,17038.0,13993.0,16833.0,84.0,322.5,113.0,252.0,240.0,320.0,285.0,15438.0,15530.0,322.0,3950.0,19050.0,4850.0,270.0,17040.0,270.0,343.0,320.0,4875.0,3766.0,46.0,33400.0
2020-02-10,240.0,17340.0,14620.0,16684.0,82.0,320.0,115.0,240.0,228.0,315.0,270.0,15862.0,15392.0,310.0,3900.0,19050.0,5135.0,258.0,17561.0,260.0,331.5,315.0,4875.0,3766.0,46.0,32800.0
2020-02-17,251.0,17062.0,14780.0,16908.0,86.0,320.0,115.0,252.0,240.0,315.0,260.0,16058.0,15454.0,310.0,3900.0,19050.0,5135.0,260.0,17637.0,272.0,338.0,320.0,4875.0,3766.0,46.0,32000.0
2020-02-24,258.0,16714.0,14756.0,15983.0,90.0,337.5,115.0,260.0,247.0,320.0,275.0,15539.0,14937.0,330.0,3900.0,19050.0,5135.0,265.0,17536.0,280.0,346.0,335.0,4875.0,3766.0,46.0,31500.0
2020-03-02,255.0,17056.0,14590.0,15608.0,88.0,341.0,117.0,260.0,245.0,320.0,275.0,15349.0,15025.0,330.0,3900.0,19050.0,5135.0,265.0,17115.0,278.0,348.5,337.5,5022.0,3796.0,46.0,32500.0
2020-03-09,249.0,15306.0,14154.0,14832.0,90.0,340.0,117.0,254.0,243.0,323.0,270.0,15082.0,14061.0,341.0,3700.0,19300.0,4880.0,265.0,16936.0,273.0,354.0,342.5,5022.0,3796.0,46.0,33500.0
2020-03-16,245.0,15441.0,14186.0,15153.0,90.0,338.5,117.0,250.0,240.0,323.0,265.0,14217.0,13672.0,335.0,3700.0,19300.0,4880.0,260.0,16367.0,270.0,350.5,337.5,5022.0,3796.0,46.0,34000.0
2020-03-23,222.0,15189.0,13993.0,15266.0,90.0,327.5,116.0,226.0,215.0,310.0,257.0,13986.0,13896.0,305.0,3700.0,19300.0,4880.0,237.5,15754.0,245.0,347.5,325.0,5022.0,3796.0,46.0,35000.0
2020-03-30,199.0,15112.0,13959.0,15124.0,85.0,307.5,104.5,195.0,188.0,290.0,240.0,13846.0,13758.0,297.0,3700.0,19300.0,4880.0,212.5,15563.0,215.0,317.5,302.5,4779.0,3562.0,44.0,35000.0
2020-04-06,190.0,15119.0,13902.0,14716.0,83.0,292.5,104.5,192.0,190.0,270.0,233.0,13533.0,13464.0,280.0,4050.0,20100.0,5355.0,212.5,15516.0,210.0,292.5,280.0,4779.0,3562.0,44.0,34500.0
2020-04-13,230.0,15003.0,13849.0,14683.0,83.0,292.5,104.5,230.0,225.0,265.0,233.0,13867.0,13324.0,285.0,4050.0,20100.0,5355.0,232.5,15812.0,245.0,297.5,280.0,4779.0,3562.0,44.0,34000.0
2020-04-20,242.0,15407.0,13923.0,14833.0,85.0,297.5,102.5,244.0,232.0,265.0,250.0,13981.0,13414.0,290.0,4050.0,20100.0,5355.0,235.0,16073.0,256.0,297.5,297.5,4779.0,3562.0,44.0,33500.0
2020-04-27,241.0,16149.0,14469.0,15546.0,84.0,302.5,98.5,245.0,232.0,265.0,250.0,14608.0,14229.0,283.0,4050.0,20100.0,5355.0,235.0,16684.0,255.0,290.0,295.0,5281.0,4072.0,44.0,33500.0
2020-05-04,230.0,16327.0,14213.0,15853.0,83.0,305.0,96.5,225.0,220.0,267.0,250.0,14859.0,14625.0,286.0,4050.0,20100.0,5355.0,237.5,16986.0,240.0,301.0,282.5,5281.0,4072.0,44.0,33500.0
2020-05-11,230.0,16247.0,14244.0,15923.0,85.0,301.0,101.5,232.0,220.0,285.0,250.0,14831.0,14627.0,288.0,4075.0,20100.0,5725.0,247.5,17013.0,242.0,305.0,300.0,5281.0,4072.0,44.0,33500.0
2020-05-18,235.0,16133.0,14045.0,15705.0,91.0,301.0,103.5,240.0,225.0,290.0,255.0,14370.0,14370.0,290.0,4075.0,20100.0,5725.0,251.5,16514.0,250.0,305.0,307.5,5281.0,4072.0,44.0,33500.0
2020-05-25,235.0,14983.0,13994.0,14946.0,97.0,307.5,109.0,240.0,220.0,295.0,252.0,13578.0,13642.0,295.0,4075.0,20100.0,5725.0,256.5,15486.0,250.0,307.5,307.5,5281.0,4072.0,44.0,33500.0
2020-06-01,238.0,14834.0,13739.0,14631.0,97.0,306.0,110.0,241.0,225.0,295.0,255.0,13058.0,13257.0,296.0,4075.0,20100.0,5725.0,262.5,14911.0,253.0,312.0,302.5,5645.0,4206.0,44.0,33000.0
2020-06-08,243.0,14309.0,13629.0,14467.0,101.0,305.0,111.5,247.0,230.0,295.0,260.0,12702.0,13091.0,307.0,4025.0,20100.0,5695.0,267.5,14185.0,258.0,313.5,302.5,5645.0,4206.0,44.0,33000.0
2020-06-15,250.0,14363.0,13702.0,14523.0,105.0,312.0,111.5,253.0,236.0,300.0,270.0,12777.0,13162.0,305.0,4025.0,20100.0,5695.0,267.5,13844.0,265.0,320.0,307.5,5645.0,4206.0,44.0,33000.0
2020-06-22,245.0,15019.0,13394.0,14771.0,104.0,312.5,108.5,250.0,235.0,313.0,281.0,13367.0,13613.0,318.0,4025.0,20100.0,5695.0,262.5,13687.0,264.0,322.5,310.0,5645.0,4206.0,44.0,33700.0
2020-06-29,237.0,15611.0,13549.0,15210.0,104.0,312.5,106.5,244.0,230.0,313.0,265.0,13917.0,14018.0,315.0,4025.0,20100.0,5695.0,260.0,14474.0,257.0,323.5,310.0,5566.0,4012.0,42.0,34500.0
2020-07-06,235.0,16135.0,13680.0,15502.0,101.0,319.0,106.5,244.0,230.0,305.0,257.0,14252.0,14232.0,310.0,4580.0,20250.0,6240.0,260.0,14956.0,255.0,321.0,320.0,5566.0,4012.0,42.0,34500.0
2020-07-13,233.0,16093.0,13891.0,15694.0,105.0,322.5,108.0,241.0,230.0,313.0,257.0,14385.0,14462.0,317.0,4580.0,20250.0,6240.0,262.5,15346.0,255.0,325.0,320.0,5566.0,4012.0,42.0,35000.0
2020-07-20,236.0,16450.0,14243.0,15809.0,112.0,325.0,109.0,239.0,235.0,320.0,257.0,14749.0,14664.0,323.0,4580.0,20250.0,6240.0,267.5,16007.0,259.0,327.5,325.0,5566.0,4012.0,42.0,35000.0
2020-07-27,245.0,16575.0,14357.0,16100.0,110.0,327.5,108.0,248.0,245.0,320.0,267.0,15036.0,14979.0,323.0,4580.0,20250.0,6240.0,272.5,16443.0,269.0,327.5,331.0,6256.0,4645.0,46.0,35100.0
2020-08-03,255.0,17052.0,14364.0,16548.0,110.0,332.5,109.0,256.0,252.0,320.0,273.0,15399.0,15362.0,325.0,4580.0,20250.0,6240.0,275.0,16775.0,277.0,330.0,332.5,6256.0,4645.0,46.0,35100.0
2020-08-10,264.0,17468.0,14462.0,16807.0,119.0,345.5,112.5,263.0,257.0,337.0,278.0,15815.0,15826.0,335.0,4825.0,20250.0,6575.0,285.0,17173.0,283.0,335.0,345.0,6256.0,4645.0,46.0,35200.0
2020-08-17,266.0,17434.0,14797.0,17205.0,122.0,347.5,112.5,264.0,259.0,340.0,293.0,16070.0,16267.0,342.0,4825.0,20250.0,6575.0,287.5,17596.0,285.0,335.0,347.5,6256.0,4645.0,46.0,35500.0
2020-08-24,261.0,17836.0,15637.0,17550.0,127.0,347.5,117.0,263.0,253.0,340.0,305.0,16335.0,16626.0,342.0,4825.0,20250.0,6575.0,285.0,17907.0,282.0,337.5,347.5,6256.0,4645.0,46.0,36500.0
2020-08-31,265.0,17989.0,15744.0,17534.0,123.0,347.5,116.0,267.0,260.0,340.0,308.0,16380.0,16583.0,345.0,4825.0,20250.0,6575.0,285.0,18075.0,288.0,359.0,348.5,6418.0,4936.0,47.0,37200.0
2020-09-07,275.0,17983.0,16233.0,17520.0,127.0,361.0,121.5,278.0,270.0,350.0,310.0,16554.0,16595.0,354.0,6050.0,20550.0,7570.0,292.5,18417.0,298.0,365.0,355.0,6418.0,4936.0,47.0,37500.0
2020-09-14,280.0,18039.0,16547.0,17869.0,128.0,367.5,127.5,282.0,276.0,365.0,314.0,17172.0,16887.0,360.0,6950.0,20550.0,7570.0,297.5,18961.0,301.0,375.0,362.5,6418.0,4936.0,47.0,37500.0
2020-09-21,273.0,19027.0,16672.0,18270.0,126.0,375.0,129.5,282.0,273.0,365.0,314.0,17817.0,17320.0,369.0,5625.0,20550.0,7570.0,295.0,19405.0,296.0,387.5,362.5,6418.0,4936.0,47.0,38000.0
2020-09-28,272.0,19507.0,17257.0,18706.0,117.0,371.0,120.5,283.0,273.0,360.0,305.0,18220.0,17687.0,363.0,5625.0,20550.0,7570.0,295.0,19591.0,295.0,383.5,362.5,7441.0,6257.0,50.0,38500.0
2020-10-05,265.0,19744.0,17768.0,18923.0,121.0,372.0,123.5,275.0,266.0,350.0,305.0,18492.0,17962.0,348.0,6150.0,22350.0,8445.0,287.5,19934.0,290.0,370.0,367.5,7441.0,6257.0,50.0,39500.0
2020-10-12,260.0,19928.0,17982.0,19099.0,124.0,372.0,126.0,265.0,260.0,353.0,302.0,18681.0,18201.0,355.0,6150.0,22350.0,8445.0,282.5,20070.0,285.0,367.5,367.5,7441.0,6257.0,50.0,40000.0
2020-10-19,260.0,19716.0,17973.0,19062.0,121.0,370.0,124.0,266.0,260.0,353.0,301.0,18466.0,18148.0,355.0,6150.0,22350.0,8445.0,272.5,20070.0,286.0,369.5,367.5,7441.0,6257.0,50.0,39500.0
2020-10-26,264.0,19708.0,18031.0,18857.0,119.0,370.0,126.0,270.0,262.0,353.0,301.0,18526.0,18044.0,359.0,6150.0,22350.0,8445.0,277.5,20063.0,290.0,375.0,370.0,8225.0,6210.0,56.0,39500.0
2020-11-02,265.0,19823.0,18089.0,18906.0,116.0,370.0,125.0,272.0,264.0,353.0,303.0,18742.0,18080.0,359.0,6150.0,22350.0,8445.0,277.5,20215.0,292.0,375.0,370.0,8225.0,6210.0,56.0,39500.0
2020-11-09,269.0,20125.0,18438.0,19351.0,118.0,372.5,128.0,277.0,266.0,360.0,308.0,19029.0,18508.0,370.0,6650.0,23100.0,8445.0,280.0,20562.0,296.0,378.5,377.5,8225.0,6210.0,56.0,39500.0
2020-11-16,281.0,20199.0,18723.0,19672.0,123.0,385.0,132.0,291.0,280.0,375.0,325.0,19116.0,18760.0,379.0,6650.0,23100.0,8445.0,282.5,20650.0,310.0,392.5,393.5,8225.0,6210.0,56.0,39500.0
2020-11-23,303.0,20488.0,19062.0,20073.0,127.0,408.5,135.0,310.0,300.0,395.0,335.0,19331.0,19154.0,405.0,6650.0,23100.0,8445.0,292.5,20966.0,330.0,430.0,412.5,8225.0,6210.0,56.0,39500.0
2020-11-30,322.0,21016.0,18927.0,20698.0,129.0,430.0,137.0,320.0,315.0,430.0,340.0,19632.0,19729.0,435.0,6650.0,23100.0,8445.0,312.5,21348.0,350.0,453.5,464.0,8184.0,6382.0,57.0,41500.0
2020-12-07,330.0,21464.0,19187.0,21376.0,137.0,474.0,147.0,340.0,320.0,440.0,380.0,20299.0,20457.0,470.0,6635.0,24600.0,8450.0,327.5,21786.0,360.0,460.0,481.0,8184.0,6382.0,57.0,42500.0
2020-12-14,372.0,22924.0,19772.0,22459.0,153.0,490.0,157.0,380.0,365.0,485.0,390.0,21377.0,21690.0,490.0,6635.0,24600.0,8450.0,357.5,22629.0,400.0,482.5,506.0,8184.0,6382.0,57.0,51000.0
2020-12-21,415.0,24467.0,20725.0,23828.0,158.0,500.0,163.0,418.0,405.0,505.0,455.0,22925.0,23142.0,515.0,6635.0,24600.0,8450.0,387.5,23676.0,440.0,517.5,527.5,8184.0,6382.0,57.0,58000.0
2020-12-28,442.0,26167.0,22224.0,26123.0,168.0,510.0,184.0,447.0,433.0,535.0,475.0,24565.0,25395.0,540.0,6635.0,24600.0,8450.0,407.5,25382.0,470.0,555.0,562.5,8216.0,6236.0,56.0,61000.0
2021-01-04,450.0,27485.0,23365.0,27402.0,161.0,522.5,181.0,454.0,440.0,535.0,475.0,26082.0,26802.0,540.0,6635.0,24600.0,8450.0,412.5,27156.0,477.0,555.0,562.5,8216.0,6236.0,56.0,61000.0
2021-01-11,455.0,27884.0,23572.0,28007.0,168.0,545.0,190.0,457.0,443.0,550.0,480.0,26461.0,27134.0,555.0,8100.0,32375.0,9885.0,412.5,27967.0,480.0,572.5,567.5,8216.0,6236.0,56.0,61000.0
